,delirium,extra_harvest,harvest_additional_monster,harvest_t4_wilt,harvest_yellow_sextant,level,lifeforce_quant,mods,name,pack_size,player_iiq,player_iir,quantity,rarity,map_seed,type,plot,favored,t1,t2,t3,t4,t3_name,amount,type_y,normalized
651,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,primal,364,True,15,6,2,0,crushclaw,194.0,primal,53.005464480874316
652,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,primal,364,True,15,6,2,0,crushclaw,18.0,primal,4.918032786885246
653,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,primal,364,True,15,6,2,0,crushclaw,160.0,primal,43.71584699453552
654,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,primal,364,True,15,6,2,0,crushclaw,136.0,primal,37.158469945355186
655,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,367,True,13,8,2,0,devourer,158.0,vivid,43.169398907103826
656,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,367,True,13,8,2,0,devourer,160.0,vivid,43.71584699453552
657,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,367,True,13,8,2,0,devourer,206.0,vivid,56.28415300546448
658,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,367,True,13,8,2,0,devourer,170.0,vivid,46.448087431693985
659,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,367,True,13,8,2,0,devourer,152.0,vivid,41.53005464480874
660,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,368,True,14,8,1,0,vulture,60.0,vivid,16.39344262295082
661,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,368,True,14,8,1,0,vulture,206.0,vivid,56.28415300546448
662,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,368,True,14,8,1,0,vulture,60.0,vivid,16.39344262295082
663,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,368,True,14,8,1,0,vulture,202.0,vivid,55.19125683060109
664,40.0,True,10.0,True,True,83,0,"area is inhabited by ranged monsters
area contains 7 additional strongboxes
29% more magic monsters
monsters reflect 18% of physical damage
monsters deal 98% extra physical damage as lightning
abysses in area spawn 100% increased monsters
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
item quantity increases amount of rewards al-hezmin drops by 20% of its value
150% more divination cards found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 3 additional essences
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
areas can contain essences
monsters have 60% chance to impale with attacks
area contains 2 additional abysses
players have 25% less accuracy rating
players have 40% less cooldown recovery rate
players have 25% less area of effect
the first 3 possessed monsters drop an additional winged scarab
strongbox monsters are enraged
strongbox monsters have 600% increased item quantity
100% more unique items found in area
166% increased quantity of items found in this area
100% increased rarity of items found in this area
112% increased pack size",MapWorldsColonnade,112,31,100,166,100,415624972,vivid,368,True,14,8,1,0,vulture,186.0,vivid,50.81967213114754
665,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,371,True,15,7,1,0,vulture,66.0,vivid,17.23237597911227
666,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,371,True,15,7,1,0,vulture,186.0,vivid,48.56396866840731
667,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,371,True,15,7,1,0,vulture,178.0,vivid,46.47519582245431
668,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,371,True,15,7,1,0,vulture,20.0,vivid,5.221932114882507
669,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,373,True,17,5,1,0,vulture,26.0,vivid,6.788511749347259
670,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,373,True,17,5,1,0,vulture,26.0,vivid,6.788511749347259
671,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,373,True,17,5,1,0,vulture,162.0,vivid,42.297650130548305
672,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,vivid,373,True,17,5,1,0,vulture,208.0,vivid,54.30809399477807
673,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,wild,375,True,15,7,1,0,bristle matron,186.0,wild,48.56396866840731
674,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,wild,375,True,15,7,1,0,bristle matron,80.0,wild,20.887728459530027
675,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,wild,375,True,15,7,1,0,bristle matron,160.0,wild,41.775456919060055
676,40.0,True,10.0,True,True,83,0,"183% increased quantity of items found in this area
88% increased rarity of items found in this area
104% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,104,31,100,183,88,2774373104,wild,375,True,15,7,1,0,bristle matron,152.0,wild,39.686684073107045
677,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,wild,376,False,17,6,0,0,,22.0,wild,5.339805825242719
678,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,vivid,377,True,14,8,1,0,whipleg,62.0,vivid,15.048543689320388
679,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,vivid,377,True,14,8,1,0,whipleg,186.0,vivid,45.14563106796116
680,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,vivid,377,True,14,8,1,0,whipleg,202.0,vivid,49.029126213592235
681,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,vivid,377,True,14,8,1,0,whipleg,90.0,vivid,21.844660194174757
682,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,vivid,377,True,14,8,1,0,whipleg,156.0,vivid,37.86407766990291
683,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,vivid,378,True,16,7,0,0,,76.0,vivid,18.446601941747574
684,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,vivid,378,True,16,7,0,0,,92.0,vivid,22.33009708737864
685,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,primal,381,True,19,3,1,0,rhex matriarch,208.0,primal,50.48543689320388
686,40.0,True,10.0,True,True,83,21,"area contains 6 additional strongboxes
monsters deal 122% extra physical damage as fire
unique boss deals 100% more damage
unique boss has 200% more life
final area boss drops an additional conqueror map.
area contains the sacred grove
area contains an additional tormented betrayer
map contains al-hezmin’s citadel
em quantity increases amount of rewards al-hezmin drops by 20% of its value
60% more rare elder items found in area
reward type: currency
reward type: currency
players in area are 40% delirious
area contains 70% increased number of runic monster markers
contains an additional expedition encounter
40% increased number of explosives
area contains an expedition encounter
lifeforce dropped by harvest monsters is duplicated
harvest monsters have 100% more life
harvests contain at least one crop of yellow plants
monsters gain a power charge on hit
monsters have 78% chance to impale with attacks
players have 32% less area of effect
the first 3 possessed monsters drop an additional winged scarab
area contains 2 additional smuggler’s caches
100% more unique items found in area
170% increased quantity of items found in this area
97% increased rarity of items found in this area
58% increased pack size",MapWorldsWasteland,58,31,100,170,97,3431438709,primal,381,True,19,3,1,0,rhex matriarch,38.0,primal,9.223300970873787
